id,social-security-number,house-number,age-group,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country-code,native-country,label
12525,107263980.0,3187.0,2,private,354078.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
6817,963071067.0,9112.0,2,private,313022.0,assoc-voc,11.0,married-civ-spouse,exec-managerial,husband,black,male,0,0,2,USA,united-states,1.0
12425,289801384.0,4799.0,1,private,187625.0,some-college,10.0,never-married,other-service,not-in-family,white,female,0,0,4,USA,united-states,0.0
3467,169902324.0,8661.0,3,,64667.0,hs-grad,9.0,divorced,prof-specialty,not-in-family,asian-pac-islander,female,0,0,3,VNM,vietnam,0.0
25405,611961714.0,3236.0,4,private,140544.0,hs-grad,9.0,never-married,handlers-cleaners,not-in-family,white,male,0,0,2,USA,united-states,0.0
527,830505339.0,2181.0,0,private,131230.0,hs-grad,9.0,never-married,other-service,own-child,white,male,0,0,0,USA,united-states,0.0
14529,729404769.0,5663.0,1,private,255412.0,some-college,10.0,married-civ-spouse,handlers-cleaners,husband,white,male,1,0,2,USA,united-states,1.0
12216,429901457.0,6118.0,0,private,243240.0,hs-grad,9.0,never-married,machine-op-inspct,not-in-family,white,male,0,0,2,USA,united-states,0.0
5468,346349023.0,3728.0,1,self-emp-inc,40444.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,0.0
9176,624798657.0,4917.0,1,private,341051.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
8631,687099353.0,2232.0,1,private,159322.0,hs-grad,9.0,divorced,other-service,unmarried,white,male,0,0,2,USA,united-states,0.0
8794,679660190.0,5871.0,1,private,55104.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,white,female,0,0,1,USA,united-states,0.0
3781,572685958.0,3531.0,2,self-emp-not-inc,210364.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,4,0,4,USA,united-states,1.0
26687,258597494.0,8304.0,0,,124884.0,9th,5.0,never-married,,not-in-family,white,female,0,0,1,USA,united-states,0.0
429,423152922.0,3996.0,2,private,132879.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
17306,280092047.0,640.0,2,private,232820.0,assoc-voc,11.0,divorced,exec-managerial,unmarried,amer-indian-eskimo,female,0,0,2,USA,united-states,0.0
7680,781305485.0,7739.0,0,private,136306.0,11th,7.0,never-married,farming-fishing,own-child,white,male,0,0,1,USA,united-states,0.0
19665,693658613.0,7998.0,4,state-gov,194894.0,doctorate,16.0,,prof-specialty,not-in-family,white,female,2,0,2,USA,united-states,1.0
18422,302925022.0,4119.0,4,local-gov,296253.0,masters,14.0,divorced,prof-specialty,unmarried,white,female,3,0,3,USA,united-states,1.0
12368,952741716.0,8629.0,3,self-emp-not-inc,182187.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,black,male,0,0,2,HTI,haiti,1.0
4881,858708366.0,321.0,1,private,61343.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
20796,941571329.0,9005.0,2,private,247558.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,white,male,2,0,3,,,1.0
5143,913818418.0,9312.0,1,private,178778.0,some-college,10.0,never-married,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
24473,180860193.0,7666.0,2,private,181762.0,bachelors,13.0,married-civ-spouse,transport-moving,husband,white,male,4,0,3,USA,united-states,1.0
17366,168125595.0,574.0,4,private,88470.0,some-college,10.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0.0
1226,969490661.0,1499.0,4,self-emp-not-inc,27385.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
15645,827778976.0,2194.0,2,private,109351.0,assoc-voc,11.0,separated,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
21720,196215643.0,2094.0,0,private,270436.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,2,USA,united-states,0.0
15391,351400767.0,7468.0,2,private,191196.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
9413,875937450.0,4379.0,2,private,37937.0,assoc-voc,11.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,0.0
27021,823590659.0,2345.0,0,private,84648.0,some-college,10.0,never-married,sales,own-child,white,female,0,0,1,USA,united-states,0.0
11648,748796355.0,8604.0,4,private,270092.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
903,144171100.0,8387.0,2,private,325390.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0.0
7588,746809695.0,214.0,2,private,293691.0,hs-grad,9.0,divorced,adm-clerical,not-in-family,asian-pac-islander,female,0,1,2,JPN,japan,0.0
8323,234969852.0,9619.0,0,private,137876.0,hs-grad,9.0,never-married,craft-repair,own-child,white,male,0,0,3,USA,united-states,0.0
20537,311918404.0,7455.0,2,state-gov,235431.0,hs-grad,9.0,separated,sales,unmarried,black,female,0,0,2,USA,united-states,0.0
2493,161685131.0,4126.0,0,private,188568.0,some-college,10.0,never-married,priv-house-serv,not-in-family,white,female,0,0,2,USA,united-states,0.0
85,523436670.0,2356.0,2,private,166863.0,10th,6.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
27337,752263302.0,5869.0,2,federal-gov,126754.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
2991,774806229.0,8482.0,2,,344572.0,hs-grad,9.0,divorced,,unmarried,white,female,0,0,2,USA,united-states,0.0
19464,243363493.0,9183.0,1,private,109419.0,assoc-voc,11.0,never-married,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
2258,636424506.0,3823.0,1,state-gov,195181.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
25344,676773069.0,1551.0,2,federal-gov,214838.0,masters,14.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
3079,637295462.0,4941.0,1,federal-gov,72630.0,prof-school,15.0,never-married,prof-specialty,not-in-family,white,male,4,0,3,USA,united-states,1.0
15091,827812561.0,9826.0,1,private,176117.0,some-college,10.0,never-married,sales,own-child,black,female,0,0,1,USA,united-states,0.0
6389,363197459.0,2416.0,0,private,131404.0,hs-grad,9.0,never-married,machine-op-inspct,own-child,white,male,0,0,1,USA,united-states,0.0
23109,392763868.0,8651.0,2,private,54816.0,assoc-voc,11.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
9652,257324477.0,5337.0,2,,338281.0,assoc-voc,11.0,married-civ-spouse,,wife,white,female,0,0,0,IRN,iran,0.0
3016,868392731.0,6583.0,0,private,143246.0,some-college,10.0,never-married,machine-op-inspct,own-child,black,female,1,0,2,USA,united-states,0.0
22752,557304574.0,5700.0,2,self-emp-inc,277256.0,doctorate,16.0,married-civ-spouse,prof-specialty,husband,white,male,0,3,3,USA,united-states,1.0
26818,301424646.0,2658.0,2,private,194360.0,9th,5.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,2,USA,united-states,0.0
21896,666897340.0,5308.0,1,private,373662.0,1st-4th,2.0,married-spouse-absent,priv-house-serv,not-in-family,white,female,0,0,2,GTM,guatemala,0.0
15789,443676989.0,9788.0,3,private,175070.0,assoc-acdm,12.0,married-civ-spouse,sales,husband,white,male,2,0,2,USA,united-states,1.0
4988,523039638.0,9084.0,2,private,289636.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0.0
1653,149295327.0,673.0,3,private,392286.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,2,USA,united-states,1.0
4362,573748692.0,5054.0,2,private,160120.0,some-college,10.0,never-married,machine-op-inspct,other-relative,asian-pac-islander,male,0,0,2,PHL,philippines,0.0
11614,728002267.0,9613.0,1,private,126132.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
1532,694950306.0,8352.0,2,private,191982.0,assoc-voc,11.0,never-married,adm-clerical,own-child,white,female,0,0,3,USA,united-states,0.0
25987,721868783.0,115.0,3,private,185459.0,masters,14.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,1.0
9449,854555599.0,9557.0,3,local-gov,131258.0,prof-school,15.0,never-married,prof-specialty,not-in-family,white,female,0,0,3,USA,united-states,1.0
20828,814349236.0,2331.0,2,private,141245.0,bachelors,13.0,married-civ-spouse,other-service,wife,white,female,0,0,2,PRI,puerto-rico,0.0
15218,661661601.0,4627.0,2,self-emp-inc,35662.0,doctorate,16.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,4,USA,united-states,1.0
9398,642640653.0,8887.0,3,private,179291.0,some-college,10.0,married-civ-spouse,prof-specialty,husband,black,male,0,0,3,HTI,haiti,1.0
343,742557672.0,3679.0,3,private,190115.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,2,2,USA,united-states,1.0
8462,553288950.0,5340.0,1,private,106761.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,1.0
21453,377035332.0,808.0,2,private,356934.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,3,2,USA,united-states,1.0
8191,789212114.0,1742.0,3,self-emp-inc,134793.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,3,USA,united-states,1.0
9678,491892901.0,3674.0,2,self-emp-not-inc,129573.0,masters,14.0,never-married,prof-specialty,not-in-family,white,male,0,0,2,USA,united-states,1.0
13405,834843106.0,2091.0,4,local-gov,291529.0,masters,14.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,1.0
24049,603043490.0,5398.0,2,private,281012.0,hs-grad,9.0,married-civ-spouse,craft-repair,wife,asian-pac-islander,female,0,0,2,CHN,china,1.0
1982,205944747.0,4503.0,0,private,182117.0,some-college,10.0,never-married,adm-clerical,own-child,white,male,0,0,2,USA,united-states,0.0
21502,469197303.0,3099.0,4,self-emp-not-inc,134768.0,12th,8.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,1.0
23487,375744754.0,9555.0,2,self-emp-not-inc,56920.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
3685,862010959.0,3437.0,2,self-emp-inc,27444.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,2,USA,united-states,1.0
8359,714073674.0,9656.0,2,self-emp-not-inc,344480.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,2,0,2,USA,united-states,0.0
23656,256805475.0,6542.0,1,state-gov,161631.0,some-college,10.0,divorced,adm-clerical,unmarried,white,female,0,0,2,USA,united-states,0.0
13152,817792596.0,6259.0,0,private,242729.0,bachelors,13.0,never-married,sales,own-child,white,female,0,0,0,USA,united-states,0.0
11202,661022095.0,159.0,4,self-emp-not-inc,401203.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,1,USA,united-states,1.0
23680,493078902.0,5215.0,2,private,282092.0,assoc-acdm,12.0,never-married,tech-support,not-in-family,white,female,0,0,2,USA,united-states,0.0
6926,761592980.0,1310.0,1,local-gov,194901.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
27412,855631485.0,7533.0,0,private,396270.0,hs-grad,9.0,never-married,adm-clerical,own-child,white,male,0,0,1,USA,united-states,0.0
27859,373453703.0,9939.0,2,self-emp-not-inc,154641.0,hs-grad,9.0,divorced,farming-fishing,not-in-family,white,male,3,0,3,USA,united-states,1.0
27205,205950865.0,1296.0,1,,251120.0,7th-8th,4.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,0.0
14774,453528705.0,1900.0,3,private,249644.0,some-college,10.0,divorced,craft-repair,not-in-family,white,male,0,0,3,USA,united-states,1.0
18657,223374968.0,5575.0,2,private,99270.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,0,0,3,DUE,germany,1.0
753,605560683.0,4927.0,0,private,335067.0,bachelors,13.0,never-married,sales,not-in-family,white,male,0,0,3,USA,united-states,0.0
14544,933559335.0,1605.0,2,private,252930.0,10th,6.0,divorced,adm-clerical,unmarried,other,female,0,0,2,USA,united-states,0.0
9610,729059138.0,8830.0,3,private,104521.0,assoc-voc,11.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,2,USA,united-states,1.0
8644,708129104.0,6042.0,3,self-emp-not-inc,94100.0,bachelors,13.0,never-married,farming-fishing,not-in-family,white,male,0,0,4,USA,united-states,0.0
10446,147726136.0,4825.0,0,private,258730.0,hs-grad,9.0,divorced,other-service,own-child,white,female,0,0,2,JPN,japan,0.0
4063,221703688.0,5395.0,2,private,195096.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,3,USA,united-states,1.0
7983,635364462.0,550.0,1,self-emp-not-inc,345705.0,hs-grad,9.0,never-married,craft-repair,not-in-family,white,male,0,0,2,USA,united-states,1.0
18652,536203106.0,1682.0,2,private,30457.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,4,0,2,USA,united-states,1.0
625,849356147.0,6446.0,0,private,451996.0,hs-grad,9.0,never-married,sales,own-child,white,male,0,0,2,USA,united-states,0.0
27354,198111094.0,2226.0,3,private,89054.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,2,USA,united-states,0.0
12480,425198445.0,1388.0,4,,205011.0,some-college,10.0,married-civ-spouse,,husband,white,male,0,0,0,USA,united-states,0.0
16273,792531151.0,9602.0,1,local-gov,131310.0,some-college,10.0,married-civ-spouse,adm-clerical,own-child,white,female,0,0,2,USA,united-states,0.0
21005,152192850.0,4017.0,2,local-gov,111891.0,7th-8th,4.0,never-married,other-service,unmarried,black,female,0,0,2,USA,united-states,0.0
4244,446437735.0,9230.0,3,private,173630.0,hs-grad,9.0,married-civ-spouse,other-service,husband,white,male,0,0,2,USA,united-states,1.0
19312,316818730.0,9038.0,3,federal-gov,85815.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,2,USA,united-states,1.0
2438,348987705.0,2114.0,1,self-emp-not-inc,202153.0,some-college,10.0,married-civ-spouse,craft-repair,husband,white,male,1,0,2,USA,united-states,0.0
12532,317293543.0,6593.0,2,self-emp-not-inc,421837.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,2,0,3,MEX,mexico,1.0
2069,823542982.0,4195.0,2,private,130760.0,some-college,10.0,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,2,USA,united-states,0.0
18053,716161500.0,9751.0,1,private,24126.0,some-college,10.0,divorced,exec-managerial,unmarried,white,female,0,0,2,USA,united-states,0.0
5224,133835462.0,8084.0,1,private,160972.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,0.0
20708,585124493.0,255.0,3,federal-gov,30731.0,hs-grad,9.0,married-civ-spouse,exec-managerial,husband,white,male,2,0,2,USA,united-states,1.0
10544,858790163.0,2611.0,2,private,195385.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,amer-indian-eskimo,male,0,0,2,USA,united-states,0.0
11743,365561015.0,5867.0,1,private,352188.0,hs-grad,9.0,never-married,tech-support,not-in-family,white,male,0,0,2,USA,united-states,0.0
9270,659791261.0,3712.0,1,private,165365.0,hs-grad,9.0,married-civ-spouse,machine-op-inspct,husband,asian-pac-islander,male,1,0,2,LAO,laos,0.0
11341,778670441.0,9178.0,1,private,236396.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,0,3,3,USA,united-states,1.0
2175,325253398.0,8531.0,3,local-gov,122206.0,hs-grad,9.0,married-civ-spouse,transport-moving,husband,white,male,0,0,0,USA,united-states,1.0
8816,404041913.0,2782.0,2,federal-gov,189632.0,hs-grad,9.0,married-civ-spouse,adm-clerical,wife,white,female,0,0,2,USA,united-states,1.0
5083,874277930.0,2544.0,2,private,116493.0,some-college,10.0,divorced,sales,not-in-family,white,male,0,0,3,USA,united-states,0.0
27346,687285179.0,5109.0,3,self-emp-inc,156623.0,prof-school,15.0,married-civ-spouse,prof-specialty,husband,asian-pac-islander,male,3,0,3,PHL,philippines,1.0
25076,832882612.0,618.0,1,private,128016.0,bachelors,13.0,married-civ-spouse,prof-specialty,wife,white,female,4,0,2,USA,united-states,1.0
4105,583443609.0,2104.0,4,local-gov,261584.0,some-college,10.0,separated,other-service,not-in-family,black,female,0,0,2,USA,united-states,0.0
12711,468612925.0,5207.0,1,self-emp-not-inc,198664.0,bachelors,13.0,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,4,0,4,ZAF,south,1.0
3550,792373812.0,7086.0,4,private,113293.0,hs-grad,9.0,married-civ-spouse,craft-repair,husband,white,male,0,0,3,USA,united-states,1.0
4353,779326953.0,3725.0,1,private,185084.0,hs-grad,9.0,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,3,USA,united-states,1.0
21827,720112763.0,9897.0,4,state-gov,163047.0,some-college,10.0,divorced,adm-clerical,not-in-family,white,female,0,0,2,USA,united-states,0.0
12290,813231918.0,9070.0,1,private,253354.0,bachelors,13.0,married-civ-spouse,prof-specialty,husband,white,male,0,0,3,USA,united-states,0.0
13300,352755774.0,9047.0,1,private,83742.0,hs-grad,9.0,divorced,other-service,unmarried,white,female,0,0,2,USA,united-states,0.0
21187,470833360.0,2807.0,3,private,147322.0,assoc-voc,11.0,married-civ-spouse,machine-op-inspct,wife,white,female,0,0,2,PER,peru,0.0
18374,402291573.0,3144.0,0,private,175465.0,10th,6.0,never-married,other-service,own-child,white,female,0,0,0,USA,united-states,0.0
6402,616968791.0,329.0,2,private,117409.0,some-college,10.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
1354,603428891.0,8856.0,4,self-emp-inc,211804.0,bachelors,13.0,married-civ-spouse,sales,husband,white,male,4,0,3,USA,united-states,1.0
20548,189084019.0,4120.0,2,local-gov,269733.0,hs-grad,9.0,separated,other-service,not-in-family,white,male,0,0,2,USA,united-states,0.0
7457,757170454.0,8512.0,1,private,290763.0,bachelors,13.0,separated,prof-specialty,not-in-family,white,female,0,0,2,USA,united-states,0.0
13740,770231442.0,9329.0,3,self-emp-not-inc,131826.0,some-college,10.0,married-civ-spouse,sales,husband,white,male,0,0,2,USA,united-states,0.0
7744,763612886.0,9098.0,0,self-emp-inc,325171.0,,6.0,never-married,other-service,own-child,black,male,0,0,1,USA,united-states,0.0
16809,907694259.0,5765.0,1,private,198613.0,hs-grad,9.0,married-civ-spouse,adm-clerical,husband,white,male,0,0,1,USA,united-states,0.0
20284,711529186.0,9400.0,2,private,218302.0,hs-grad,9.0,married-civ-spouse,sales,husband,white,male,0,0,3,USA,united-states,0.0
20516,561079105.0,3929.0,1,private,100764.0,bachelors,13.0,married-civ-spouse,exec-managerial,husband,white,male,0,0,2,USA,united-states,1.0
